weather _id,district_id,MaxT,MinT,WindSpeed,Humidity ,Precipitation
2430,2430,34.3,25.6,3.8,74.8,25.4
2431,2431,29,25.3,4,86,16
2432,2432,28.7,25.2,4.9,83.5,25.2
2433,2433,32.6,26.1,5.1,79.7,0
2434,2434,33.2,26.8,4.2,76.8,9.6
2435,2435,34.2,26.2,3.4,81.8,9.6
2436,2436,32,26.7,3.7,82.8,26.1
2437,2437,29.5,23.2,4,80.9,21.3
2438,2438,29.8,25.3,4.1,78,14.4
2439,2439,29.7,25.3,4.4,81,24.5
2440,2440,32,26.2,3.7,78.2,12.3
2441,2441,33.6,26.5,3.2,76.9,9.8
2442,2442,33.8,26.1,4.1,74.6,4.9
2443,2443,34.4,26.8,4,77.2,4.9
2444,2444,31.6,27.5,4,78.8,5.1
2445,2445,34,26.3,3.2,76.6,0
2446,2446,33,25.3,3.3,77.5,7.3
2447,2447,34.3,26.2,2.3,76.8,4.5
2448,2448,34.7,25.8,2.4,77.2,10.1
2449,2449,32.7,25.3,1.9,84.5,15.8
2450,2450,32.8,26.8,2.6,80.8,16.1
2451,2451,32.7,25.5,2.4,75.3,0
2452,2452,33,25.3,2.4,75.9,0
2453,2453,34.7,26.6,2.7,72.4,6.4
2454,2454,34.6,25.8,1.9,74.1,0
2455,2455,35.3,26.5,2.1,76.9,0
2456,2456,33.1,26.2,2.7,70.2,8.9
2457,2457,32.8,25.4,2.7,79.1,17.7
2458,2458,30,25.3,2.3,82.2,26.5
2459,2459,29.6,25.7,1.6,84.3,35
2460,2460,28.5,25.4,3.1,80.3,26.2
2461,2461,29.8,24.8,3.5,75.9,35
2462,2462,31.7,25.8,3.7,72.5,17.5
2463,2463,33.7,26.6,2.8,75.1,8.7
2464,2464,34.2,26.2,2,73,0
2465,2465,35.1,25.4,1.6,74.3,0
2466,2466,35.4,24.7,1.5,71.1,0
2467,2467,34.7,24.7,2.3,62,0
2468,2468,34.1,25.6,2.8,64.6,0
2469,2469,33,25.6,2.5,67,10.1
2470,2470,33,25.1,1.6,66.5,0
2471,2471,33.8,25.5,2.1,65,0
2472,2472,34,25.2,1.9,67.8,0
2473,2473,33.5,25.1,2.6,63.4,10.6
2474,2474,33.4,24.7,2.2,62.7,0
2475,2475,33.7,23.6,2.3,60.4,0
2476,2476,33.2,24.6,2.3,69.6,0
2477,2477,32,24.6,2,75.2,7
2478,2478,29.8,24.4,1.7,86.3,21.4
2479,2479,31.7,25.3,2.1,85.1,11.8
2480,2480,32.4,25.5,1.8,78,0
2481,2481,32.8,25,1.8,76.7,0
2482,2482,33,24.9,1.1,76.5,0
2483,2483,33.2,24.2,1.7,74.6,0
2484,2484,33.1,23.8,1.7,73.3,0
2485,2485,33,24.5,2.4,72.8,0
2486,2486,32.9,23.6,2.2,68.1,0
2487,2487,32,24.3,3,68.6,8.5
2488,2488,31.4,23.5,2.8,71,0
2489,2489,30.7,23.5,3.7,76.7,44.9
2490,2490,28.8,24.8,4.4,74.7,23.9
2491,2491,29.4,25.1,2.3,70.5,19.7
2492,2492,28.8,24.8,2.6,88.9,27.9
2493,2493,27.9,24.4,2.5,83.1,16
2494,2494,29.7,24.6,1.7,77.5,8
2495,2495,31.4,24.9,1.8,75.2,3.3
2496,2496,32.5,25,1.7,73.8,0
2497,2497,32.3,23.7,1.5,69.6,0
2498,2498,31.8,22.8,1.3,67.5,0
2499,2499,30.9,22.1,2.1,67.8,0
2500,2500,30.9,20.8,2.1,67.8,0
2501,2501,30.7,20.3,1.7,64.8,0
2502,2502,30.9,19.3,2.5,62.8,0
2503,2503,31.2,19,2.4,63.2,0
2504,2504,30.4,19.8,2.7,59.8,0
2505,2505,30.5,19.1,2,57.7,0
2506,2506,31.1,18.5,1.9,60.2,0
2507,2507,31.8,19.5,2,57.5,0
2508,2508,32.5,24,1.5,61.3,0
2509,2509,32.4,25.1,2.1,66.2,0
2510,2510,30.5,24.7,2.2,72.9,2.8
2511,2511,31.3,24.5,2.2,75.9,2.2
2512,2512,31.9,24.5,2.4,76.4,0
2513,2513,32.3,23.9,2,75.2,0
2514,2514,31.9,23.9,2.2,74.8,0
2515,2515,30.9,23.4,2.1,73.6,0
2516,2516,30.8,22.6,1.8,75.2,0
2517,2517,31,21.4,1.4,66.2,0
2518,2518,30.5,21.4,1.7,68.5,0
2519,2519,32,21.2,1.3,68.8,0
2520,2520,31.3,22.2,2.1,66.7,0
2521,2521,31.2,19.7,2.1,66.9,0
2522,2522,30,20.9,2.2,73.4,0
2523,2523,28.6,21.8,2.3,67.8,0
2524,2524,30.5,23.4,2.4,71.3,0
2525,2525,31.8,20.9,2.1,65.2,0
2526,2526,31.8,21,2.1,67.5,0
2527,2527,32.5,21.1,1.5,65.2,0
2528,2528,32.7,21.3,1.5,65.2,0
2529,2529,32.3,20.7,1.6,65.9,0
2530,2530,31.7,21.4,1.8,66.9,0
2531,2531,32.2,21.1,1.9,65.3,0
2532,2532,31.2,21.8,1.9,68,0
2533,2533,30.9,21.7,2.4,73.3,0
2534,2534,31.1,21.4,2.1,72.7,0
2535,2535,30.7,21.4,2.5,72.3,0
2536,2536,30.9,21.7,2.8,70.2,0
2537,2537,30.4,19.9,2.8,60.8,0
2538,2538,30.3,19,2.2,61.6,0
2539,2539,30.5,18.3,2.5,64.1,0
2540,2540,30.1,19.4,2.4,68.5,0
2541,2541,29.9,20.1,2.1,70.4,0
2542,2542,29,19.7,2.7,65.6,0
2543,2543,29,18.6,2.1,70.8,0
2544,2544,29.8,19,2.4,65.2,0
2545,2545,29.6,19.1,2.4,61.7,0
2546,2546,29,18.7,2.2,63.5,0
2547,2547,29.2,18,2.1,69.6,0
2548,2548,27.6,20.7,2.5,71.4,0
2549,2549,28.8,22.9,2.5,77.3,0
2550,2550,30.6,22.2,2.6,78,0
2551,2551,30.6,22.2,2,74,0
2552,2552,31.3,22.4,2.1,74,0
2553,2553,32.1,22.2,1.7,68.1,0
2554,2554,31.7,22.6,1.7,71.2,0
2555,2555,31.1,22.6,1.9,71,0
2556,2556,30.8,23.7,2.2,68.4,0
2557,2557,30.4,23,2.2,69.7,0
2558,2558,31,21.8,2.5,70.4,0
2559,2559,29.8,22.5,2.4,68.2,0
2560,2560,30.4,20.6,1.8,64.2,0
2561,2561,29.9,19.9,2.2,70.8,0
2562,2562,30,18.8,2,60,0
2563,2563,32,17.9,2.1,65.8,0
2564,2564,31.9,18.6,1.5,58.2,0
2565,2565,31,19.4,1.8,68.5,0
2566,2566,31.1,19.8,2,66.6,0
2567,2567,31.1,20.6,2.6,66.5,0
2568,2568,30.4,20.2,2.6,65.5,0
2569,2569,30.6,20,2.2,71.1,0
2570,2570,31.2,19.9,2.3,67.4,0
2571,2571,30.3,20.5,2.1,68.5,0
2572,2572,30.3,21,2.5,63.5,0
2573,2573,30.1,21.4,2.6,60.5,0
2574,2574,30.6,21.2,2.8,68.1,0
2575,2575,30.3,22.3,3,67.2,0
2576,2576,30.1,21.5,2.5,64.9,0
2577,2577,30,21.5,2.5,70.8,0
2578,2578,30.2,21.5,2.5,74.3,0
2579,2579,30,21.2,2.5,74.6,0
2580,2580,30.6,21.2,2.5,75.3,0
2581,2581,30.2,20.7,2.3,71.7,0
2582,2582,30.4,19.7,2.4,67,0
2583,2583,30.8,18.9,2,70.1,0
2584,2584,31.3,19.6,2.1,69.2,0
2585,2585,31,19.6,2.7,64.3,0
2586,2586,31.2,21.7,2.9,67.9,0
2587,2587,31.3,21.2,2.6,68.3,0
2588,2588,32.3,21.1,2.4,73.6,0
2589,2589,31,21.3,2.8,69.1,0
2590,2590,30.7,22.5,3,65.1,0
2591,2591,31.3,23.3,3.1,70.4,0
2592,2592,31.2,22.5,2.9,65.4,0
2593,2593,31.9,22.1,2.7,60.4,0
2594,2594,31.4,22.4,2.5,64.9,0
2595,2595,32.1,21.4,3,59.5,0
2596,2596,32.1,22.1,2.9,69.6,0
2597,2597,29.1,23.4,3,76.5,0
2598,2598,30.3,23.1,2.7,72.4,12.5
2599,2599,30.8,23.1,2.2,65.7,0
2600,2600,31.1,22.1,2.2,59,0
2601,2601,31,23.3,2.6,64.7,0
2602,2602,31.1,22.9,2.4,68.6,0
2603,2603,31.4,23.2,2.6,66.1,0
2604,2604,32.2,22.7,2.5,64.3,0
2605,2605,32.6,22.1,2.3,63.3,0
2606,2606,33,21.4,2.1,55.5,0
2607,2607,33.4,21.8,2.2,47,0
2608,2608,33.1,22,2,46.9,0
2609,2609,34.2,21.4,2.7,51.8,0
2610,2610,34.8,22.4,2.5,53.3,0
2611,2611,33.9,21,2.7,46.4,0
2612,2612,33.2,21.4,3,51.4,0
2613,2613,32.9,20.8,2.6,48.6,0
2614,2614,31.9,21.5,2.7,59,4.1
2615,2615,33,21.6,2.8,64.3,0
2616,2616,33,23.8,2.6,55.4,0
2617,2617,33.3,23.4,2.5,50.3,0
2618,2618,34.3,23.6,2.2,54.9,0
2619,2619,34.4,23.2,2.5,60.9,0
2620,2620,33.7,24,2.5,53,0
2621,2621,34.3,23.7,2.4,48.5,0
2622,2622,34.6,24,2.7,53,0
2623,2623,33.5,24.1,3,49.8,0
2624,2624,33.9,24.1,3,65.1,0
2625,2625,35.3,22.9,2.9,50.9,0
2626,2626,34.5,22.1,2.7,56.9,0
2627,2627,33.5,23.8,2.4,49.5,0
2628,2628,33.2,24.1,2.5,61.6,0
2629,2629,34.3,24.5,2.6,58.2,0
2630,2630,35.2,24.5,2.3,48.2,0
2631,2631,35.5,24.8,2.4,49.7,0
2632,2632,34.6,25.1,3.2,53.2,0
2633,2633,33.8,24.8,2.7,57.9,0
2634,2634,35.3,24.6,2.2,52.6,0
2635,2635,35.8,24.8,2.4,46.5,0
2636,2636,35.4,26.1,2.9,46.3,0
2637,2637,35.1,25.6,3.1,55.1,0
2638,2638,35.6,25.2,2.9,43.8,0
2639,2639,35.1,25,2.5,58.9,0
2640,2640,35.3,26.2,2.9,62.6,0
2641,2641,35.3,26.5,2.9,60.2,0
2642,2642,34.9,25.9,3.6,65.7,0
2643,2643,35.1,25.4,2.3,64.4,0
2644,2644,36,25,2.4,57.4,0
2645,2645,36.7,26.6,2.6,44,0
2646,2646,36.8,26.4,2.3,46.3,0
2647,2647,36.2,26.3,2.6,40.6,0
2648,2648,35.4,26.9,2.7,55.3,0
2649,2649,35.3,26.9,2.8,55.5,0
2650,2650,35.5,26.5,2.9,50.3,0
2651,2651,35.4,26.2,2.6,54.2,0
2652,2652,35.5,26.3,2.7,43.9,0
2653,2653,35.5,26.1,3,47.5,0
2654,2654,35.2,26.4,3.3,59.8,0
2655,2655,37.2,26.8,2.8,51.1,0
2656,2656,37.8,28.6,3,48.4,2.5
2657,2657,39.7,28.3,3.6,45.2,0
2658,2658,38.6,28.6,3.4,43.9,0
2659,2659,37.1,27.5,3.5,48,0
2660,2660,33.5,24.3,3.4,53.3,3.2
2661,2661,31.9,25.1,2.8,60.5,2
2662,2662,32.9,25.4,3.2,64.4,2
2663,2663,34,25.4,2.6,69.9,0
2664,2664,34.9,26.9,2.3,71.2,1.7
2665,2665,35.4,27.2,2.4,65.3,0
2666,2666,35.4,27.4,2.2,64.8,0
2667,2667,36.1,27,2,57.8,0
2668,2668,37.1,28.2,2.4,46.1,0
2669,2669,37.4,27.7,2.4,42.7,0
2670,2670,36.7,28.8,2.6,48.1,0
2671,2671,37.4,28.3,2.8,48.4,0
2672,2672,38.2,28.6,2.7,51.9,0
2673,2673,37.9,29.3,3.4,38.1,0
2674,2674,36.9,29.8,2.7,44.3,0
2675,2675,36.6,29.6,3.1,56.1,0
2676,2676,36.7,28.9,2.9,57.5,0
2677,2677,37.7,28.7,2.7,58,0
2678,2678,38.7,29,2.8,53,0
2679,2679,39.2,29.9,3.3,44.5,0
2680,2680,39.5,30.5,3.1,48,0
2681,2681,39.7,30.2,3.2,50.8,0
2682,2682,37.3,27.2,3.4,43.5,3.3
2683,2683,37,27.2,2.6,49.7,0
2684,2684,36.6,27.1,2.7,47.4,11.2
2685,2685,36.6,27.4,2.4,53.6,8
2686,2686,39.8,29.5,3.8,41.7,0
2687,2687,38.8,30.1,3.5,42.3,0
2688,2688,38.1,29.9,3,44.3,0
2689,2689,38.9,30,3.4,47.3,0
2690,2690,38.7,30.1,3.3,42.9,0
2691,2691,40.2,30.4,4.3,42.4,0
2692,2692,40.8,30.7,4.1,37.8,0
2693,2693,43.4,31,3.9,30.5,0
2694,2694,46.1,30.5,4.5,31,0
2695,2695,43.8,30.7,4.7,35.2,0
2696,2696,43.9,30.9,4.6,39.6,0
2697,2697,34.4,29.2,4.3,52.2,0
2698,2698,37.1,28.6,4.3,50.8,0
2699,2699,39.4,29.7,4.6,53.1,0
2700,2700,35.6,28.8,3.7,57.6,13.3
2701,2701,37.5,28.3,3.7,51.9,0
2702,2702,36,28.7,3.7,58.3,5.4
2703,2703,36.5,28.8,3.4,66.3,0
2704,2704,37.1,28.8,3,57.7,0
2705,2705,37,28.8,3.5,60.9,7.2
2706,2706,36.1,28.9,3.4,62.5,0
2707,2707,37.1,28,3.5,70,0
2708,2708,36,26.5,2.6,71.9,30.5
2709,2709,33.9,25.7,3.7,63.5,12.2
2710,2710,35.7,28.3,5.1,62,12.2
2711,2711,36.5,28.1,4.4,69.3,0
2712,2712,36.5,26.6,4.6,69.7,13.5
2713,2713,30.1,26.2,4.5,72.8,27
2714,2714,31,26.4,5.3,79.2,21.9
2715,2715,31,25.9,6.4,72.4,3.4
2716,2716,34.3,26.6,5.9,71.8,0
2717,2717,35.5,27.9,5,64.4,0
2718,2718,37.6,28.4,4.7,60,0
2719,2719,37.8,29,5.5,57.8,0
2720,2720,37.8,27.1,4.4,67.9,0
2721,2721,37.9,27.8,4.6,65.9,9.3
2722,2722,34.9,27,4.9,61.4,17.1
2723,2723,32.4,26.9,4.8,67.8,2.9
2724,2724,32.2,27.5,4.9,74.7,11.4
2725,2725,29.1,26.3,5.4,89.9,12.8
2726,2726,32.5,25.5,5.8,81.5,0
2727,2727,34.2,26.4,4.3,78.7,0
2728,2728,35.7,26.5,4.8,71.5,3.5
2729,2729,37,28,5.1,68.9,0
2730,2730,36.4,28.9,4.8,72.5,10.5
2731,2731,34.8,28.3,5,70.1,3.5
2732,2732,36.7,29.2,5.2,66,6.8
2733,2733,37,28.9,5.1,67.5,11.8
2734,2734,35.3,28,5.3,77.5,13.4
2735,2735,34.4,26.6,4.8,70.2,6.8
2736,2736,32.1,25.8,3.5,73.2,8.4
2737,2737,34.4,26.6,3.8,74.1,14.4
2738,2738,32.4,25.7,3.9,75.9,10.7
2739,2739,33.4,26.4,4.4,77.4,14.4
2740,2740,33.4,26.5,5,76.9,7.2
2741,2741,29.3,25.6,5,77.8,50.3
2742,2742,26,24.6,4.6,85,30.3
2743,2743,29.1,25,4.9,85.1,0
2744,2744,32.7,25.8,4.5,79.8,5.5
2745,2745,31.7,26.4,4.7,77.7,11.1
2746,2746,32.8,26,5.1,78.3,5.5
2747,2747,27.7,24.7,5,81.3,0
2748,2748,29.3,24.5,5.5,83.3,0
2749,2749,28.8,25.1,5.2,82.4,0
2750,2750,29.4,24.6,5.4,95.1,0
2751,2751,30.7,25.7,5.1,80.2,0
2752,2752,31.4,26.1,5.1,76.3,8.2
2753,2753,29.5,25.1,5.2,85.6,29
2754,2754,29.5,25.4,5.6,84.4,0
2755,2755,31.6,26.2,5.3,78.2,0
2756,2756,31.5,26.7,5.3,79.7,0
2757,2757,32.8,27.1,5.4,77.5,10.9
2758,2758,33.9,26.9,4.6,78,3.9
2759,2759,33.9,27.1,4.7,79.6,4.5
2760,2760,34.3,28.2,5.4,74.5,3.9
2761,2761,32.5,28.2,5.8,70.7,13.4
2762,2762,29.4,26.5,6.6,81.8,17.9
2763,2763,31.6,26.4,5.4,74.5,0
2764,2764,33.1,26,5.6,76.8,0
2765,2765,35.1,27.1,4.1,72.7,0
2766,2766,33.9,28.2,4.2,77.8,7
2767,2767,28.7,25.8,4.2,82.3,31.1
2768,2768,30.6,25.1,4.4,80.4,0
2769,2769,33.7,26.1,3.5,74.7,0
2770,2770,34.2,27.6,4,75.3,9.8
2771,2771,35.1,27.9,4.3,75.9,0
2772,2772,35.2,27.5,4,81.6,0
2773,2773,34.2,27.4,3.2,77.7,13
2774,2774,33.3,25.8,3.2,84.5,10.6
2775,2775,33.2,25.9,3.8,79.2,0
2776,2776,33,25.9,3.7,86.5,6.3
2777,2777,31.4,25.9,4.2,87,4.3
2778,2778,30.1,25.2,4.1,85.7,26.8
2779,2779,31.8,25.7,4,81.8,20.9
2780,2780,30.3,26,4.2,80.9,4.8
2781,2781,31.7,25.6,4.6,80,0
2782,2782,33,26.8,4.5,81.7,0
2783,2783,32.4,26.8,5.2,78.9,0
2784,2784,33.3,26.6,5.3,77.8,0
2785,2785,33.9,27.7,4.7,76.2,0
2786,2786,35.6,27.5,3.9,75.6,0
2787,2787,35.3,27.6,3.9,74,11.4
2788,2788,33.8,26.7,4.4,74.9,0
2789,2789,30.9,27,4.1,77.4,0
2790,2790,32.4,25.4,3.2,81.2,25.7
2791,2791,31.9,25.9,3.2,78.7,7
2792,2792,35.2,26.4,2.5,76.6,0
2793,2793,34.7,27.4,2.6,77,0
2794,2794,35.5,26.8,2.4,74.3,3.8
2795,2795,35.5,27.9,2.7,75.3,7.7
2796,2796,32.3,26.9,3,75.6,15.3
2797,2797,35,25.8,3.4,79,0
2798,2798,35.4,26.7,3.4,74.7,0
2799,2799,35.7,27,3.2,73.3,5.3
2800,2800,33.2,26.4,2.9,74,11
2801,2801,32.3,25.8,2.6,82.9,3.7
2802,2802,32.4,26.3,2.1,81,0
2803,2803,32.7,25.9,1.9,86.1,0
2804,2804,32.4,26.7,2.5,86.7,0
2805,2805,32.5,26.8,2.3,82.7,0
2806,2806,33.4,26.7,2,82.4,0
2807,2807,33.5,26.6,1.6,82.9,9.3
2808,2808,33.2,26.8,2.2,80.2,12.6
2809,2809,33.1,25.7,2,77.3,4.4
2810,2810,32,26.3,2.5,82.3,5.3
2811,2811,32.5,26.3,3.1,79.4,4.4
2812,2812,33,27,2.7,82.4,6.5
2813,2813,30.9,25.7,3.9,80.7,8.7
2814,2814,30.9,25.3,4.8,74.8,8
2815,2815,31.7,26,4.4,76.6,18.7
2816,2816,34.1,26.2,3.9,73.1,0
2817,2817,34.6,26.2,3,71.7,0
2818,2818,34.2,26.6,3,75.2,0
2819,2819,35,27.3,2.8,74.9,0
2820,2820,34.9,27.4,3.2,73.6,7.7
2821,2821,34.8,24.9,3.5,78.6,7.7
2822,2822,32.9,25.5,4.2,72.2,15.5
2823,2823,31.6,25.4,3.4,76.5,8.8
2824,2824,33,27.1,3.7,72.3,14.4
2825,2825,31.1,26.5,3,77.8,32.3
2826,2826,29.2,25.2,3.3,84.7,21.6
2827,2827,30.6,25.2,3.9,81.1,0
2828,2828,32.6,25.7,3.6,75.6,0
2829,2829,32.7,26.4,3.3,71.4,6.6
2830,2830,32.6,27.2,2.5,76.1,14.5
2831,2831,32.8,27,2.7,80.9,10.6
2832,2832,31.6,25.1,3.4,82.2,29.1
2833,2833,32.2,24.6,2.9,79.4,14.5
2834,2834,32.4,25.2,3.1,77.6,9.4
2835,2835,31.3,25.8,3.9,76.8,13.8
2836,2836,32.1,26.4,3.9,74.3,0
2837,2837,34.2,27.3,3.4,75.8,0
2838,2838,34.1,26.5,2.4,77.5,0
2839,2839,33.2,26.2,2.3,75.2,0
2840,2840,32.9,26.5,2.2,73.3,0
2841,2841,32.6,26.2,2.6,71.9,0
2842,2842,32.9,25.5,2.4,71.4,0
2843,2843,29.3,25,2.1,76.4,10.6
2844,2844,29.1,25.2,2.8,84.1,24.8
2845,2845,26.4,24.9,2.8,91.1,66.2
2846,2846,26.5,24.8,3.6,83.7,45.8
2847,2847,27,24.6,3.5,90.8,45.3
2848,2848,27.8,24.4,2.9,87.4,41.4
2849,2849,28.8,25.3,3.1,87.9,86.2
2850,2850,28.1,24.9,2.5,81.5,48.6
2851,2851,31.9,25,2.1,76.7,0
2852,2852,32.3,25.3,2.1,69.1,0
2853,2853,32.1,24.6,1.6,73.9,0
2854,2854,31.3,24.5,1.4,69.5,0
2855,2855,30.9,24.6,2,75,0
2856,2856,30.9,25.1,2.4,74.5,0
2857,2857,31.4,24.9,2.5,75.3,0
2858,2858,31.2,23.7,2.4,75.3,0
2859,2859,31.3,22.4,2.5,74.1,0
2860,2860,31.1,22.1,2.3,70.6,0
2861,2861,31,22.7,2,69.5,0
2862,2862,31.2,22.8,2.1,70.6,0
2863,2863,31,22.6,2.1,71.9,0
2864,2864,31,23.1,2.3,72.8,0
2865,2865,30.9,22.1,2.3,65.6,0
2866,2866,31,21.4,1.7,60.6,0
2867,2867,31.1,20.7,2.1,60,0
2868,2868,30,20.5,1.9,61.3,0
2869,2869,29.6,20.6,2.7,64.2,0
2870,2870,29.6,22,2.9,76.5,0
2871,2871,30.7,22.7,2.8,74.1,0
2872,2872,31.7,23,1.8,71.6,0
2873,2873,31.7,23,1.9,62.6,2.2
2874,2874,31.1,23.8,2,65.3,0
2875,2875,29.1,23.1,2.1,67.4,6.9
2876,2876,26.5,23.3,2.4,74,26.7
2877,2877,29.2,24.3,2.8,74.5,0
2878,2878,30.5,23.9,2.4,78.6,0
2879,2879,31.7,23.7,1.6,74.6,8.6
2880,2880,31.3,22.8,2.3,66.3,2.4
2881,2881,30.2,21.1,2.3,59.5,2.4
2882,2882,27.1,22.3,2.2,61.3,7.3
2883,2883,29.8,24.4,2,72.8,0
2884,2884,31.3,23.2,1.8,72.5,0
2885,2885,31.1,24,1.5,76.5,0
2886,2886,30.8,24,1.8,77.6,0
2887,2887,30.1,23.5,2,72.9,0
2888,2888,29.9,21.6,2.3,69.4,0
2889,2889,29.6,20,2.6,64.9,0
2890,2890,29.1,19.6,2.2,58.9,0
2891,2891,28.7,19.4,2.4,63.2,0
2892,2892,28.6,20,1.5,63.9,2.2
2893,2893,29.4,19.8,1.9,56,7.5
2894,2894,31.6,19.7,1.8,53.8,0
2895,2895,31.4,21.5,2.2,55.6,0
2896,2896,30.2,23.5,3.1,69.2,0
2897,2897,30,21.2,1.9,62.2,0
2898,2898,30.5,19,1.5,63.4,0
2899,2899,30.3,17.5,2,55,0
2900,2900,29.9,18.6,1.7,60.3,0
2901,2901,29.6,18.2,1.6,58.9,0
2902,2902,29.3,18.6,1.6,64.4,0
2903,2903,29.8,18.8,1.5,60.9,0
2904,2904,29.5,18.4,1.5,57.3,0
2905,2905,28.8,19.2,2.3,64.6,0
2906,2906,28.3,20.5,2.4,65.7,0
2907,2907,29,20,2,68.9,0
2908,2908,29.2,19,2.3,65.9,0
2909,2909,29.6,19,1.6,64.7,0
2910,2910,29.9,19.2,1.9,65.6,0
2911,2911,29.4,19.7,1.7,65,0
2912,2912,29.4,20,1.7,67.7,0
2913,2913,28.9,19.2,2.3,67.9,0
2914,2914,29.1,19.4,2.4,67.6,0
2915,2915,28.9,19.7,2.4,70.4,0
2916,2916,29.5,19.3,2.6,73.9,0
2917,2917,30,18.6,2.2,67.6,0
2918,2918,30.1,19.1,1.7,66.3,0
2919,2919,29,20,2,67,0
2920,2920,30.2,20.5,1.6,66.6,0
2921,2921,29.9,20,2.2,68.2,0
2922,2922,30.2,20.8,2.3,71.2,0
2923,2923,29.9,20.7,2.7,64.6,0
2924,2924,30.1,21.5,2.4,67.8,0
2925,2925,29.5,21.5,2,69.6,0
2926,2926,29.9,21.7,2.5,69.1,0
2927,2927,29.8,20.6,2,63.3,0
2928,2928,29.7,21.5,2.6,64.9,0
2929,2929,29.6,21.4,2.4,64.7,0
2930,2930,29.8,20.9,2,68.6,0
2931,2931,29.7,21,2.3,68.5,0
2932,2932,29.6,21.5,3,65.7,0
2933,2933,29.7,22.5,2.8,70.1,0
2934,2934,30.1,21.9,2.9,66.5,0
2935,2935,29.9,21.7,2.7,70.4,0
2936,2936,29.5,21.2,2.8,72.1,0
2937,2937,29.9,21.2,2.8,63.9,0
2938,2938,29.5,21.1,2.9,67.8,0
2939,2939,30,21,2.3,68.5,0
2940,2940,29.8,20.9,2.6,63.4,0
2941,2941,30.2,21,2.8,66,0
2942,2942,29.8,21,3.1,66.2,0
2943,2943,29.7,21.3,2.2,65.3,0
2944,2944,29.7,20.3,2.6,69.1,0
2945,2945,29.9,20.5,2.6,66.4,0
2946,2946,29.5,19.7,2.3,68.4,0
2947,2947,29.6,20.4,2.2,71.9,0
2948,2948,30,20.8,2.1,72.8,0
2949,2949,30.6,20.1,2,62.7,0
2950,2950,31.4,20.2,1.9,59.4,0
2951,2951,31.4,20.9,1.8,52,0
2952,2952,32,20.5,2.2,53.4,0
2953,2953,32.4,20.5,2,55.1,0
2954,2954,32.5,20.8,2.3,56.5,0
2955,2955,32.9,20.7,2.4,56.1,0
2956,2956,32.6,20.7,1.7,52.7,0
2957,2957,32.1,21,2.1,55.9,0
2958,2958,31.7,21.2,2.4,54.4,0
2959,2959,30.5,21.8,3,57.3,0
2960,2960,31.1,22.1,2.4,65.6,0
2961,2961,30.1,21.8,2.3,65.5,0
2962,2962,30.4,23,2.7,74.7,0
2963,2963,31.3,22.7,2.7,55.3,0
2964,2964,30.1,21.7,2.4,52.6,0
2965,2965,30.4,20.9,2.5,66.3,0
2966,2966,30.5,20.2,2.8,65.3,0
2967,2967,30.3,21.3,2.2,66.1,0
2968,2968,30.4,21.2,2.4,64,0
2969,2969,30.6,23,2.9,67.9,0
2970,2970,31.1,21.6,3.2,74.4,0
2971,2971,31,21.8,3.1,66.7,0
2972,2972,31.2,22.2,2.9,65.7,0
2973,2973,31.1,22.2,3.1,64.8,0
2974,2974,31.3,21.4,3.2,68.5,0
2975,2975,31,23.1,2.8,76.5,0
2976,2976,30.9,22.7,2,75.5,0
2977,2977,30.8,24.3,3.5,72.6,0
2978,2978,30.3,23.8,3,76,0
2979,2979,30.3,23,2.6,70.3,0
2980,2980,30.6,23.3,2.3,68.7,0
2981,2981,30.8,23.9,2.8,67.5,0
2982,2982,30.7,23.9,2.3,66.5,0
2983,2983,30.7,23.1,2.7,65.8,0
2984,2984,30.7,23,3,64.9,0
2985,2985,32,23.1,2.8,59.7,0
2986,2986,31.1,23.7,2.4,62,0
2987,2987,33,23.6,2,60,0
2988,2988,34.2,23.2,2,52.8,0
2989,2989,35.1,23.4,1.7,54,0
2990,2990,34.7,23.8,1.6,56.3,0
2991,2991,35.4,23.8,1.4,57.9,0
2992,2992,35.7,24.6,2,50.7,0
2993,2993,35.6,24.4,1.9,51.9,0
2994,2994,35.3,24.3,1.7,49.6,0
2995,2995,35.1,25.1,2,45.8,0
2996,2996,34.9,25.5,2.2,53.7,0
2997,2997,34.4,25.5,2,48.1,0
2998,2998,34,24.9,2.6,59.9,0
2999,2999,34.2,25.1,2.1,60.9,0
3000,3000,34.9,24.8,2.2,57.8,0
3001,3001,35.5,25.2,2.3,53.6,0
3002,3002,37.3,24.6,1.9,48.4,0
3003,3003,37.4,25,1.9,37.6,0
3004,3004,37.8,25.7,1.8,34.7,0
3005,3005,37.7,26.1,2.2,34.4,0
3006,3006,37.7,25.7,2.2,43.1,0
3007,3007,35.2,24.9,2.3,42.4,0
3008,3008,34.8,25.8,2.3,53.4,0
3009,3009,36.4,25.4,2.1,47.6,0
3010,3010,36,25.5,2.3,41.4,0
3011,3011,35.3,26.1,2.3,47.4,0
3012,3012,36,26.7,2.1,54,0
3013,3013,36.5,26.6,2.7,55.4,0
3014,3014,35.1,26.6,2.4,48.9,0
3015,3015,36.1,26.7,2,42.9,0
3016,3016,36.1,26.1,2,36.8,0
3017,3017,35.7,27.1,2.4,47.7,0
3018,3018,35.1,27.1,2.7,52.1,0
3019,3019,34.8,26.1,2.2,62.5,0
3020,3020,35.4,26.2,2.1,58.7,0
