Date,MaxT,MinT,WindSpeed,Humidity ,Precipitation
9/25/2011 0:00,35.3,26.7,3.1,73.2,0
9/26/2011 0:00,36,27,3.2,71,0
9/27/2011 0:00,35.8,26.9,2.8,72.6,0
9/28/2011 0:00,35.6,26.7,2.5,64.2,0
9/29/2011 0:00,35.9,25.9,2,73.9,0
9/30/2011 0:00,36.5,26,1.9,66.9,0
10/1/2011 0:00,36.3,25.7,1.8,63,0
10/2/2011 0:00,37,25.2,1.5,64.5,0
10/3/2011 0:00,36.8,25,2.3,75.8,0
10/4/2011 0:00,34.4,25.2,1.8,71.3,0
10/5/2011 0:00,35.6,26.1,2,73.6,0
10/6/2011 0:00,35.2,26.1,1.6,73.1,0
10/7/2011 0:00,35.4,26.3,1.8,73.7,0
10/8/2011 0:00,35,26.4,1.7,74.4,0
10/9/2011 0:00,34.8,26.6,2.1,74.8,10.4
10/10/2011 0:00,34.1,26,1.8,77.1,20.8
10/11/2011 0:00,33.3,26.2,1.7,79.3,21.4
10/12/2011 0:00,31.7,25.5,2,79.3,8.9
10/13/2011 0:00,34,26.1,1.9,78.4,0
10/14/2011 0:00,35.1,27,1.9,77.5,0
10/15/2011 0:00,34.9,26.5,1.5,77.6,8.9
10/16/2011 0:00,35.1,25.4,1.9,70,0
10/17/2011 0:00,35.2,25.6,1.9,70.2,0
10/18/2011 0:00,35.2,25.1,1.9,74.4,0
10/19/2011 0:00,34.9,23.4,2.1,66.4,0
10/20/2011 0:00,34.1,24.2,1.6,61.2,0
10/21/2011 0:00,34.6,25.2,1.9,67.5,0
10/22/2011 0:00,34.2,25.1,2.4,72.2,0
10/23/2011 0:00,33.7,25,2.6,70.2,5
10/24/2011 0:00,33.6,25.4,2.5,72.8,0
10/25/2011 0:00,29.2,24.1,2.4,80.2,6
10/26/2011 0:00,33.4,23.9,2.7,81,0
10/27/2011 0:00,32.2,24.4,2.4,79.9,0
10/28/2011 0:00,32.4,24.4,2.4,72.2,0
10/29/2011 0:00,31.9,24.1,2,77.8,0
10/30/2011 0:00,32.5,23.5,1.7,75.9,0
10/31/2011 0:00,32.4,24.2,1.8,78.7,0
11/1/2011 0:00,31.2,24,2.2,76.8,3.7
11/2/2011 0:00,31,24.7,2,77.1,2.8
11/3/2011 0:00,31.2,24.3,1.9,72.6,0
11/4/2011 0:00,31.6,22.7,2.1,75.2,0
11/5/2011 0:00,32.4,20.6,2.1,71.7,0
11/6/2011 0:00,33.5,21.1,1.6,66.3,0
11/7/2011 0:00,34,20.6,1.4,60.6,0
11/8/2011 0:00,34.7,21.3,1.8,59.8,0
11/9/2011 0:00,32.8,21.2,1.6,58.7,0
11/10/2011 0:00,32.7,21.6,1.5,65.7,0
11/11/2011 0:00,32.1,21.4,1.4,63.4,0
11/12/2011 0:00,32.9,22.1,1.5,64.2,0
11/13/2011 0:00,32.3,22.8,1.6,64.7,0
11/14/2011 0:00,32.5,22.6,1.7,72.8,0
11/15/2011 0:00,32,22.6,2,70,0
11/16/2011 0:00,32.6,22.1,2.1,66.9,0
11/17/2011 0:00,32.4,21.6,1.8,72,0
11/18/2011 0:00,32.4,20.5,1.6,65.8,0
11/19/2011 0:00,32.7,19.2,1.8,61.5,0
11/20/2011 0:00,32.7,19.6,2.3,60.6,0
11/21/2011 0:00,31.5,20.2,1.9,64.9,0
11/22/2011 0:00,31.4,21.2,1.5,65.1,0
11/23/2011 0:00,31.4,21.9,2,69.3,0
11/24/2011 0:00,31.7,21.9,2.1,74.4,0
11/25/2011 0:00,32.2,22.6,2.6,78.2,0
11/26/2011 0:00,31.7,24.1,3.3,78.1,0
11/27/2011 0:00,31.3,24.2,2.8,76.8,0
11/28/2011 0:00,31.7,23.1,2.3,74.5,0
11/29/2011 0:00,32.1,22.7,1.8,76.7,0
11/30/2011 0:00,32.3,22.6,1.7,72.4,0
12/1/2011 0:00,31.9,22.4,1.4,64.8,0
12/2/2011 0:00,31.9,22.6,1.2,67.3,0
12/3/2011 0:00,31.8,22,1.2,65.3,0
12/4/2011 0:00,31.6,21.8,1.5,64.1,0
12/5/2011 0:00,32.1,22.5,1.4,72.3,0
12/6/2011 0:00,31.7,22.4,2.4,68.7,0
12/7/2011 0:00,31.7,20.8,2.2,67.6,0
12/8/2011 0:00,31.5,20.2,2.1,64.5,0
12/9/2011 0:00,32.1,22,2.2,71.8,0
12/10/2011 0:00,32.1,22.3,1.6,67.8,0
12/11/2011 0:00,31.9,23.1,2,72.1,0
12/12/2011 0:00,31.1,23.1,2.5,65.2,0
12/13/2011 0:00,31,21.3,2.6,64.1,0
12/14/2011 0:00,31.1,20,2.2,65.2,0
12/15/2011 0:00,30.8,20.7,2.1,72.2,0
12/16/2011 0:00,30.7,20.6,2.1,68.3,0
12/17/2011 0:00,30.5,20.1,2,66.6,0
12/18/2011 0:00,29.7,20.1,2.2,70.2,0
12/19/2011 0:00,30,19.3,1.8,71.3,0
12/20/2011 0:00,29.4,19.7,2.2,63.3,5.1
12/21/2011 0:00,29.7,19.3,2.2,71.4,0
12/22/2011 0:00,29.6,18.1,2.3,58.4,0
12/23/2011 0:00,29.6,17.8,1.9,66,0
12/24/2011 0:00,29.7,18.3,2.1,65.5,0
12/25/2011 0:00,29.5,16.7,2.2,65.7,0
12/26/2011 0:00,30.1,17.5,2.2,63.4,0
12/27/2011 0:00,30.6,17.5,1.6,61.3,0
12/28/2011 0:00,31.3,19.1,2.7,53,0
12/29/2011 0:00,29.8,22.9,2.8,63.7,3.8
12/30/2011 0:00,30.7,23.7,3.5,81.5,0
12/31/2011 0:00,28.6,23.6,2.9,79.8,0
1/1/2012 0:00,27.8,23.7,2.7,87.4,3.2
1/2/2012 0:00,30,23.2,2.6,81.9,0
1/3/2012 0:00,30.9,23.8,2.1,82.2,0
1/4/2012 0:00,31.4,24,2,76.7,0
1/5/2012 0:00,31.6,23,1.7,73.7,0
1/6/2012 0:00,30.8,22.9,1.7,75.4,0
1/7/2012 0:00,31.2,22.3,2.1,70.9,0
1/8/2012 0:00,31.4,22.2,2,75.3,0
1/9/2012 0:00,31.1,21.8,2.6,72.9,0
1/10/2012 0:00,29.7,22.7,2.7,70.6,0
1/11/2012 0:00,25.9,21.7,2.3,68.5,2
1/12/2012 0:00,28.8,20.4,2.2,63.5,0
1/13/2012 0:00,28.6,18.3,2.5,67.7,0
1/14/2012 0:00,27.9,15.7,2.2,54.3,0
1/15/2012 0:00,29,14.4,1.8,55.7,0
1/16/2012 0:00,29.2,15.7,1.6,59.6,0
1/17/2012 0:00,29.9,16.9,1.6,62.4,0
1/18/2012 0:00,29.9,17.8,2.3,67.2,0
1/19/2012 0:00,30.1,18.9,2.1,64.6,0
1/20/2012 0:00,30.4,19.9,2.1,63.7,0
1/21/2012 0:00,30.8,19.8,2.4,70.2,0
1/22/2012 0:00,30.4,20,2.5,68.4,0
1/23/2012 0:00,29.9,20.8,2.5,69.5,0
1/24/2012 0:00,30.2,20.7,2.4,65.3,0
1/25/2012 0:00,30,19.9,2.6,65.2,0
1/26/2012 0:00,30.6,19.7,2.5,63.7,0
1/27/2012 0:00,30.7,20.1,2.4,68.4,0
1/28/2012 0:00,30.3,20.6,2.4,71.4,0
1/29/2012 0:00,30.2,20.9,2.6,74.3,0
1/30/2012 0:00,30.3,21.8,3.3,74.6,0
1/31/2012 0:00,29.8,21.2,2.9,67,0
2/1/2012 0:00,30.4,22,2.5,68.4,0
2/2/2012 0:00,29.8,21.7,2.7,63.6,0
2/3/2012 0:00,30,21.6,2.5,63.3,0
2/4/2012 0:00,30.1,19.7,2,61.7,0
2/5/2012 0:00,30.5,20.3,2.5,61.3,0
2/6/2012 0:00,30.8,19.6,2.5,68.8,0
2/7/2012 0:00,30.9,19.3,2.7,59.8,0
2/8/2012 0:00,30.9,19.4,2.3,65.4,0
2/9/2012 0:00,30.1,22,2.4,62.2,0
2/10/2012 0:00,30.6,20.3,2.4,53.9,0
2/11/2012 0:00,30.7,21.5,2.7,65.4,0
2/12/2012 0:00,30.5,21.8,2.7,71.8,0
2/13/2012 0:00,30.9,23.8,2.8,61.8,0
2/14/2012 0:00,31.8,22.5,2.6,66,0
2/15/2012 0:00,32.1,21.6,1.9,66.6,0
2/16/2012 0:00,32.4,19.8,2.2,62.5,0
2/17/2012 0:00,31.5,20.7,3,68.5,0
2/18/2012 0:00,31.8,20.9,2.8,64.2,0
2/19/2012 0:00,33.3,20.2,1.6,55.7,0
2/20/2012 0:00,33.5,21.5,2.1,51.5,0
2/21/2012 0:00,33.9,22.5,2.2,59.5,0
2/22/2012 0:00,33.6,21.8,2.3,49.9,0
2/23/2012 0:00,35,21.9,2.2,43.3,0
2/24/2012 0:00,35.6,20.3,2.1,53.8,0
2/25/2012 0:00,36.1,20.5,2.7,44.1,0
2/26/2012 0:00,36.7,20.8,2.3,44.2,0
2/27/2012 0:00,35.8,19.9,2.3,50.9,0
2/28/2012 0:00,34.7,20,2.2,45.6,0
2/29/2012 0:00,33.9,22.3,2.2,52.1,0
3/1/2012 0:00,34,23.7,2.1,48.8,0
3/2/2012 0:00,34.1,24.3,2.7,37.4,0
3/3/2012 0:00,34.3,24.6,2.9,32.8,0
3/4/2012 0:00,35.1,24.9,2.1,43.7,0
3/5/2012 0:00,33.5,24.2,2,43.8,0
3/6/2012 0:00,34.3,24.2,2.4,57.9,0
3/7/2012 0:00,34.7,24.1,2.8,42.9,0
3/8/2012 0:00,35.2,24.7,2.9,47.7,0
3/9/2012 0:00,35.6,24.2,2.5,48.1,0
3/10/2012 0:00,33.7,24.5,2.4,58.2,0
3/11/2012 0:00,33,24.2,3,58.7,0
3/12/2012 0:00,33.3,24.4,3.3,59.3,0
3/13/2012 0:00,34.1,25.4,2.8,68.1,4.2
3/14/2012 0:00,34.5,25.5,2.5,65.7,0
3/15/2012 0:00,34.7,24.4,2.4,46.3,0
3/16/2012 0:00,34.4,24.4,1.9,60.6,0
3/17/2012 0:00,34.9,24.2,2.1,53.6,0
3/18/2012 0:00,34.9,25,2.3,52.2,0
3/19/2012 0:00,35.5,25,2.3,47,0
3/20/2012 0:00,34.6,24.7,2.1,43.6,0
3/21/2012 0:00,35.4,25.1,2.6,45.6,0
3/22/2012 0:00,35.3,25.6,2.3,57,0
3/23/2012 0:00,36,25,2.7,49.1,0
3/24/2012 0:00,36.7,23.6,2.4,38.4,0
3/25/2012 0:00,34.8,23.6,2.2,36,0
3/26/2012 0:00,34.6,23.8,2.5,38.8,0
3/27/2012 0:00,34.6,23.7,2.4,44.1,0
3/28/2012 0:00,35,24,2.6,49.7,0
3/29/2012 0:00,35.3,23.8,2.2,47.5,0
3/30/2012 0:00,35.4,25.6,3.2,43.5,0
3/31/2012 0:00,34.7,26.7,2.8,53.1,0
4/1/2012 0:00,34.3,25.9,2.8,52.1,0
4/2/2012 0:00,34.9,24.7,2.4,51.2,0
4/3/2012 0:00,35,24.7,2.1,52,0
4/4/2012 0:00,35.9,25.3,3,42.4,0
4/5/2012 0:00,35.6,26.4,2.5,47.2,0
4/6/2012 0:00,35.4,26.7,2.8,51.2,0
4/7/2012 0:00,36.1,26.2,2.2,63.1,0
4/8/2012 0:00,35.9,26.8,2.4,60.1,0
4/9/2012 0:00,36,27.1,2.7,57.1,0
4/10/2012 0:00,36.3,26.5,2.7,53.4,0
4/11/2012 0:00,36.4,27.7,3.1,52.5,0
4/12/2012 0:00,36.3,26.9,2.5,54.8,0
4/13/2012 0:00,36.2,27.5,2.1,51.7,0
4/14/2012 0:00,35.2,27,2.3,62.6,0
4/15/2012 0:00,36.1,26.7,2,62.5,0
4/16/2012 0:00,37.3,26.3,2.1,61,0
4/17/2012 0:00,37.8,27.6,2.4,57.6,0
4/18/2012 0:00,37,28.2,2.7,59.2,0
4/19/2012 0:00,37.4,28.6,2.5,62.1,0
4/20/2012 0:00,37.2,28.7,2.4,48.2,0
4/21/2012 0:00,38,28.3,2.8,51.1,0
4/22/2012 0:00,36.9,28,2.4,59.3,0
4/23/2012 0:00,35.4,26.8,2.3,57.2,0
4/24/2012 0:00,36.5,27.7,2.3,56.6,0
4/25/2012 0:00,36.6,28.3,2.5,53.1,0
4/26/2012 0:00,35.5,28.1,2,55.6,0
4/27/2012 0:00,36.5,28.2,2.5,61.2,0
4/28/2012 0:00,37.3,29,2.5,55.4,0
4/29/2012 0:00,37.7,28.7,2.8,51.7,7.6
4/30/2012 0:00,35.9,28.7,2.3,57.8,0
5/1/2012 0:00,36.9,29.2,2.4,48.7,0
5/2/2012 0:00,39.4,29.8,2.5,54.2,0
5/3/2012 0:00,38.1,29.5,2.9,40.3,7.9
5/4/2012 0:00,38.5,28.8,3.2,49.5,0
5/5/2012 0:00,35.3,28.4,3.6,44,7.9
5/6/2012 0:00,37.9,26.5,3.7,39.9,4.4
5/7/2012 0:00,38.1,26.1,3.1,44.5,0
5/8/2012 0:00,37.4,28.1,2.6,43.4,2.9
5/9/2012 0:00,38.5,29,2.9,38.5,0
5/10/2012 0:00,33.2,26.1,3.2,50.3,4.3
5/11/2012 0:00,36.4,26.5,2.7,46.1,0
5/12/2012 0:00,36,27.8,2.7,46.6,10.2
5/13/2012 0:00,36.7,27.1,2.6,54.5,0
5/14/2012 0:00,37.9,27.9,2.5,43.7,0
5/15/2012 0:00,37.7,29.3,3.5,39.4,0
5/16/2012 0:00,41,29.4,3.1,39.9,0
5/17/2012 0:00,40.3,29.6,3.5,38.5,0
5/18/2012 0:00,40.2,29.2,2.8,31.9,0
5/19/2012 0:00,38.7,29.9,3.5,42.5,0
5/20/2012 0:00,38.2,29.3,2.9,40.1,0
5/21/2012 0:00,38.1,29.8,3.2,32.3,0
5/22/2012 0:00,38.1,30.5,3.7,32.3,0
5/23/2012 0:00,38.6,30.2,3.4,34.7,0
5/24/2012 0:00,41.3,30.2,4,33.9,0
5/25/2012 0:00,42.6,31,4.5,33.7,0
5/26/2012 0:00,41.3,31.3,4.4,35.5,0
5/27/2012 0:00,42.6,31.2,4.7,34.2,0
5/28/2012 0:00,41.4,31.4,4.7,33.8,0
5/29/2012 0:00,41.9,30.8,4.9,37.8,0
5/30/2012 0:00,40.7,31.9,4.5,36.1,0
5/31/2012 0:00,42.8,31.8,4.7,35.6,0
6/1/2012 0:00,44.9,32,5.6,37.5,0
6/2/2012 0:00,45.1,32,4.9,34.3,0
6/3/2012 0:00,44.1,31.9,5.4,38.8,0
6/4/2012 0:00,43.6,31.6,4.7,38.9,0
6/5/2012 0:00,42.3,31.9,4.7,44.8,0
6/6/2012 0:00,41.3,30.7,4.7,44.6,0
6/7/2012 0:00,41.9,30.6,5.4,48.6,0
6/8/2012 0:00,42.4,30.2,5.3,47.1,7.1
6/9/2012 0:00,38.4,27.7,5.5,46.1,10.6
6/10/2012 0:00,35,28.6,5.5,47,3.5
6/11/2012 0:00,37.7,29.3,5.4,46.8,5.2
6/12/2012 0:00,38.7,28.3,4.1,52.2,7.1
6/13/2012 0:00,34,26.6,3.3,53.2,0
6/14/2012 0:00,35.9,28.9,3.6,56.3,0
6/15/2012 0:00,39.3,29,4.5,57.1,0
6/16/2012 0:00,35,29.1,4.9,57.8,23.6
6/17/2012 0:00,32.9,26.8,5.2,68.1,17.7
6/18/2012 0:00,30.1,26.1,5.2,75.5,0
6/19/2012 0:00,29,25.3,5.5,68.2,0
6/20/2012 0:00,30.7,25.6,5.4,63.9,14.7
6/21/2012 0:00,31,27,5,66.4,22.9
6/22/2012 0:00,31.9,26.5,3.9,70.5,0
6/23/2012 0:00,37.5,27.5,4.2,59.4,0
6/24/2012 0:00,37.7,28.9,4.3,57.5,3.8
6/25/2012 0:00,36.2,28.4,5,63.2,3.6
6/26/2012 0:00,30.7,26,4.6,62.8,22.6
6/27/2012 0:00,35.6,26.8,5,57.1,0
6/28/2012 0:00,36.1,27.8,4.8,59.4,0
6/29/2012 0:00,37.4,28.2,4.7,60.9,0
6/30/2012 0:00,37.6,28.1,4.9,63.6,7.5
7/1/2012 0:00,29.3,25.2,4.3,73.7,16.2
7/2/2012 0:00,30.4,26.2,4.7,69.1,12.6
7/3/2012 0:00,32,26.8,5.5,72.1,5.4
7/4/2012 0:00,35,27.2,5.3,64.3,0
7/5/2012 0:00,36.8,28.1,6.2,59.3,0
7/6/2012 0:00,33.9,27.3,5.4,71.5,15.8
7/7/2012 0:00,33.7,26.4,4.1,73,5.3
7/8/2012 0:00,33.4,25.5,4.4,68.4,7.9
7/9/2012 0:00,28.8,25.3,3.7,71.8,23.6
7/10/2012 0:00,32,25.8,3.3,76.6,10.5
7/11/2012 0:00,34,26.1,3.4,67.4,0
7/12/2012 0:00,36,27.5,4,70.3,0
7/13/2012 0:00,37.1,26.3,3.5,68.6,26
7/14/2012 0:00,30.9,26,3.4,79.3,0
7/15/2012 0:00,30.2,26.3,3.4,79.3,0
7/16/2012 0:00,33.5,26.5,3,81.1,0
7/17/2012 0:00,34.1,26.4,3.2,75.7,0
7/18/2012 0:00,29.7,26,5,78.6,14.9
7/19/2012 0:00,29.5,26.2,5.1,77.8,19.9
7/20/2012 0:00,27.5,25.1,4.9,75.4,19.9
7/21/2012 0:00,28.2,25,4,77.2,6.5
7/22/2012 0:00,30.5,25.9,5.1,73.1,0
7/23/2012 0:00,32.9,26.2,4.4,70.7,21.7
7/24/2012 0:00,31.1,26.5,4.8,69.4,21.7
7/25/2012 0:00,30.7,26.2,4.6,75.1,17.8
7/26/2012 0:00,29.2,25.9,5,74,12.8
7/27/2012 0:00,32.6,25.4,4.7,77.2,0
7/28/2012 0:00,32.2,25.9,4.9,76.5,12.8
7/29/2012 0:00,30.5,25.2,5.1,71.2,32
7/30/2012 0:00,31.2,24.7,5.3,71.9,6.4
7/31/2012 0:00,28.8,25.3,5.4,71.7,12.3
8/1/2012 0:00,31.2,24.8,5.1,65.8,0
8/2/2012 0:00,32.3,25.3,5.7,75.2,6.2
8/3/2012 0:00,27.9,24.5,4.8,77.6,18.5
8/4/2012 0:00,29.3,24.4,4.6,75.2,12
8/5/2012 0:00,29.2,25.2,5,77.4,21.6
8/6/2012 0:00,29.6,25.1,4.9,73.9,24.1
8/7/2012 0:00,33,25.4,4.5,71.4,0
8/8/2012 0:00,33.6,26.7,4.1,75.1,0
8/9/2012 0:00,33.4,26.7,4.7,76,0
8/10/2012 0:00,32.3,25.6,4.9,73.8,34.2
8/11/2012 0:00,32.2,25.8,4.6,74,21.2
8/12/2012 0:00,33,25.8,4.4,74.2,0
8/13/2012 0:00,32.8,26.4,4.2,72.6,14.3
8/14/2012 0:00,33.8,26.4,3.9,73,14.8
8/15/2012 0:00,33.4,27.1,3.9,73.9,0
8/16/2012 0:00,34.4,27.3,3.5,72.6,0
8/17/2012 0:00,34.6,27.6,3.8,67,0
8/18/2012 0:00,31.6,27.1,4.3,73.3,37
8/19/2012 0:00,32.8,25.9,5.3,70.1,0
8/20/2012 0:00,33.3,25.9,4.2,69.1,0
8/21/2012 0:00,30.9,27.2,3.8,74.4,22
8/22/2012 0:00,33.4,26.8,2.9,72.3,0
8/23/2012 0:00,33.6,26.4,2.7,68.7,8.1
8/24/2012 0:00,33.7,26.3,3.1,71.7,0
8/25/2012 0:00,34,26.4,2.6,77.4,13.9
8/26/2012 0:00,30.1,26.1,3.4,83.4,10.9
8/27/2012 0:00,32.4,26.2,3.9,77,0
8/28/2012 0:00,32.9,26,3.6,74.1,0
8/29/2012 0:00,33,26.3,3,75.1,21.9
8/30/2012 0:00,29.2,24.9,3.4,75.3,54.7
8/31/2012 0:00,31.8,25.8,3.3,72.1,16
9/1/2012 0:00,33.1,27.2,3.6,71.8,0
9/2/2012 0:00,34.3,25.6,3.8,74.8,25.4
9/3/2012 0:00,29,25.3,4,86,16
9/4/2012 0:00,28.7,25.2,4.9,83.5,25.2
9/5/2012 0:00,32.6,26.1,5.1,79.7,0
9/6/2012 0:00,33.2,26.8,4.2,76.8,9.6
9/7/2012 0:00,34.2,26.2,3.4,81.8,9.6
9/8/2012 0:00,32,26.7,3.7,82.8,26.1
9/9/2012 0:00,29.5,23.2,4,80.9,21.3
9/10/2012 0:00,29.8,25.3,4.1,78,14.4
9/11/2012 0:00,29.7,25.3,4.4,81,24.5
9/12/2012 0:00,32,26.2,3.7,78.2,12.3
9/13/2012 0:00,33.6,26.5,3.2,76.9,9.8
9/14/2012 0:00,33.8,26.1,4.1,74.6,4.9
9/15/2012 0:00,34.4,26.8,4,77.2,4.9
9/16/2012 0:00,31.6,27.5,4,78.8,5.1
9/17/2012 0:00,34,26.3,3.2,76.6,0
9/18/2012 0:00,33,25.3,3.3,77.5,7.3
9/19/2012 0:00,34.3,26.2,2.3,76.8,4.5
9/20/2012 0:00,34.7,25.8,2.4,77.2,10.1
9/21/2012 0:00,32.7,25.3,1.9,84.5,15.8
9/22/2012 0:00,32.8,26.8,2.6,80.8,16.1
9/23/2012 0:00,32.7,25.5,2.4,75.3,0
9/24/2012 0:00,33,25.3,2.4,75.9,0
9/25/2012 0:00,34.7,26.6,2.7,72.4,6.4
9/26/2012 0:00,34.6,25.8,1.9,74.1,0
9/27/2012 0:00,35.3,26.5,2.1,76.9,0
9/28/2012 0:00,33.1,26.2,2.7,70.2,8.9
9/29/2012 0:00,32.8,25.4,2.7,79.1,17.7
9/30/2012 0:00,30,25.3,2.3,82.2,26.5
10/1/2012 0:00,29.6,25.7,1.6,84.3,35
10/2/2012 0:00,28.5,25.4,3.1,80.3,26.2
10/3/2012 0:00,29.8,24.8,3.5,75.9,35
10/4/2012 0:00,31.7,25.8,3.7,72.5,17.5
10/5/2012 0:00,33.7,26.6,2.8,75.1,8.7
10/6/2012 0:00,34.2,26.2,2,73,0
10/7/2012 0:00,35.1,25.4,1.6,74.3,0
10/8/2012 0:00,35.4,24.7,1.5,71.1,0
10/9/2012 0:00,34.7,24.7,2.3,62,0
10/10/2012 0:00,34.1,25.6,2.8,64.6,0
10/11/2012 0:00,33,25.6,2.5,67,10.1
10/12/2012 0:00,33,25.1,1.6,66.5,0
10/13/2012 0:00,33.8,25.5,2.1,65,0
10/14/2012 0:00,34,25.2,1.9,67.8,0
10/15/2012 0:00,33.5,25.1,2.6,63.4,10.6
10/16/2012 0:00,33.4,24.7,2.2,62.7,0
10/17/2012 0:00,33.7,23.6,2.3,60.4,0
10/18/2012 0:00,33.2,24.6,2.3,69.6,0
10/19/2012 0:00,32,24.6,2,75.2,7
10/20/2012 0:00,29.8,24.4,1.7,86.3,21.4
10/21/2012 0:00,31.7,25.3,2.1,85.1,11.8
10/22/2012 0:00,32.4,25.5,1.8,78,0
10/23/2012 0:00,32.8,25,1.8,76.7,0
10/24/2012 0:00,33,24.9,1.1,76.5,0
10/25/2012 0:00,33.2,24.2,1.7,74.6,0
10/26/2012 0:00,33.1,23.8,1.7,73.3,0
10/27/2012 0:00,33,24.5,2.4,72.8,0
10/28/2012 0:00,32.9,23.6,2.2,68.1,0
10/29/2012 0:00,32,24.3,3,68.6,8.5
10/30/2012 0:00,31.4,23.5,2.8,71,0
10/31/2012 0:00,30.7,23.5,3.7,76.7,44.9
11/1/2012 0:00,28.8,24.8,4.4,74.7,23.9
11/2/2012 0:00,29.4,25.1,2.3,70.5,19.7
11/3/2012 0:00,28.8,24.8,2.6,88.9,27.9
11/4/2012 0:00,27.9,24.4,2.5,83.1,16
11/5/2012 0:00,29.7,24.6,1.7,77.5,8
11/6/2012 0:00,31.4,24.9,1.8,75.2,3.3
11/7/2012 0:00,32.5,25,1.7,73.8,0
11/8/2012 0:00,32.3,23.7,1.5,69.6,0
11/9/2012 0:00,31.8,22.8,1.3,67.5,0
11/10/2012 0:00,30.9,22.1,2.1,67.8,0
11/11/2012 0:00,30.9,20.8,2.1,67.8,0
11/12/2012 0:00,30.7,20.3,1.7,64.8,0
11/13/2012 0:00,30.9,19.3,2.5,62.8,0
11/14/2012 0:00,31.2,19,2.4,63.2,0
11/15/2012 0:00,30.4,19.8,2.7,59.8,0
11/16/2012 0:00,30.5,19.1,2,57.7,0
11/17/2012 0:00,31.1,18.5,1.9,60.2,0
11/18/2012 0:00,31.8,19.5,2,57.5,0
11/19/2012 0:00,32.5,24,1.5,61.3,0
11/20/2012 0:00,32.4,25.1,2.1,66.2,0
11/21/2012 0:00,30.5,24.7,2.2,72.9,2.8
11/22/2012 0:00,31.3,24.5,2.2,75.9,2.2
11/23/2012 0:00,31.9,24.5,2.4,76.4,0
11/24/2012 0:00,32.3,23.9,2,75.2,0
11/25/2012 0:00,31.9,23.9,2.2,74.8,0
11/26/2012 0:00,30.9,23.4,2.1,73.6,0
11/27/2012 0:00,30.8,22.6,1.8,75.2,0
11/28/2012 0:00,31,21.4,1.4,66.2,0
11/29/2012 0:00,30.5,21.4,1.7,68.5,0
11/30/2012 0:00,32,21.2,1.3,68.8,0
12/1/2012 0:00,31.3,22.2,2.1,66.7,0
12/2/2012 0:00,31.2,19.7,2.1,66.9,0
12/3/2012 0:00,30,20.9,2.2,73.4,0
12/4/2012 0:00,28.6,21.8,2.3,67.8,0
12/5/2012 0:00,30.5,23.4,2.4,71.3,0
12/6/2012 0:00,31.8,20.9,2.1,65.2,0
12/7/2012 0:00,31.8,21,2.1,67.5,0
12/8/2012 0:00,32.5,21.1,1.5,65.2,0
12/9/2012 0:00,32.7,21.3,1.5,65.2,0
12/10/2012 0:00,32.3,20.7,1.6,65.9,0
12/11/2012 0:00,31.7,21.4,1.8,66.9,0
12/12/2012 0:00,32.2,21.1,1.9,65.3,0
12/13/2012 0:00,31.2,21.8,1.9,68,0
12/14/2012 0:00,30.9,21.7,2.4,73.3,0
12/15/2012 0:00,31.1,21.4,2.1,72.7,0
12/16/2012 0:00,30.7,21.4,2.5,72.3,0
12/17/2012 0:00,30.9,21.7,2.8,70.2,0
12/18/2012 0:00,30.4,19.9,2.8,60.8,0
12/19/2012 0:00,30.3,19,2.2,61.6,0
12/20/2012 0:00,30.5,18.3,2.5,64.1,0
12/21/2012 0:00,30.1,19.4,2.4,68.5,0
12/22/2012 0:00,29.9,20.1,2.1,70.4,0
12/23/2012 0:00,29,19.7,2.7,65.6,0
12/24/2012 0:00,29,18.6,2.1,70.8,0
12/25/2012 0:00,29.8,19,2.4,65.2,0
12/26/2012 0:00,29.6,19.1,2.4,61.7,0
12/27/2012 0:00,29,18.7,2.2,63.5,0
12/28/2012 0:00,29.2,18,2.1,69.6,0
12/29/2012 0:00,27.6,20.7,2.5,71.4,0
12/30/2012 0:00,28.8,22.9,2.5,77.3,0
12/31/2012 0:00,30.6,22.2,2.6,78,0
1/1/2013 0:00,30.6,22.2,2,74,0
1/2/2013 0:00,31.3,22.4,2.1,74,0
1/3/2013 0:00,32.1,22.2,1.7,68.1,0
1/4/2013 0:00,31.7,22.6,1.7,71.2,0
1/5/2013 0:00,31.1,22.6,1.9,71,0
1/6/2013 0:00,30.8,23.7,2.2,68.4,0
1/7/2013 0:00,30.4,23,2.2,69.7,0
1/8/2013 0:00,31,21.8,2.5,70.4,0
1/9/2013 0:00,29.8,22.5,2.4,68.2,0
1/10/2013 0:00,30.4,20.6,1.8,64.2,0
1/11/2013 0:00,29.9,19.9,2.2,70.8,0
1/12/2013 0:00,30,18.8,2,60,0
1/13/2013 0:00,32,17.9,2.1,65.8,0
1/14/2013 0:00,31.9,18.6,1.5,58.2,0
1/15/2013 0:00,31,19.4,1.8,68.5,0
1/16/2013 0:00,31.1,19.8,2,66.6,0
1/17/2013 0:00,31.1,20.6,2.6,66.5,0
1/18/2013 0:00,30.4,20.2,2.6,65.5,0
1/19/2013 0:00,30.6,20,2.2,71.1,0
1/20/2013 0:00,31.2,19.9,2.3,67.4,0
1/21/2013 0:00,30.3,20.5,2.1,68.5,0
1/22/2013 0:00,30.3,21,2.5,63.5,0
1/23/2013 0:00,30.1,21.4,2.6,60.5,0
